Objects
300
,,Global Angle abb4400_tcp:abb4400_tcp,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3066,0,0.726317,2.038560,0.031153,567.900696,-588.643921,1401.070312
3067,0,0.726069,2.038467,0.031119,567.171631,-588.276733,1401.072144
3068,0,0.726263,2.038590,0.031151,566.461121,-587.937134,1401.067505
3069,0,0.726428,2.038611,0.031118,565.740234,-587.584045,1401.066772
3070,0,0.726162,2.038583,0.031090,565.015442,-587.237000,1401.068115
3071,0,0.726131,2.038519,0.031119,564.325745,-586.905029,1401.071411
3072,0,0.726115,2.038562,0.031135,563.590942,-586.550964,1401.060425
3073,0,0.726392,2.038638,0.031153,562.865662,-586.209167,1401.056274
3074,0,0.726205,2.038608,0.031057,562.150269,-585.869568,1401.047729
3075,0,0.726217,2.038536,0.031054,561.437866,-585.536438,1401.045898
3076,0,0.726089,2.038504,0.031149,560.703186,-585.156311,1401.054810
3077,0,0.726140,2.038622,0.031054,559.967468,-584.802063,1401.041626
3078,0,0.726380,2.038622,0.031110,559.241028,-584.422974,1401.057983
3079,0,0.726031,2.038516,0.031051,558.509338,-584.069214,1401.059082
3080,0,0.726171,2.038463,0.031136,557.800293,-583.723389,1401.069214
3081,0,0.726170,2.038601,0.031094,557.047424,-583.340393,1401.068970
3082,0,0.726421,2.038605,0.031186,556.314697,-582.988953,1401.072754
3083,0,0.726153,2.038548,0.031100,555.589050,-582.649963,1401.080200
3084,0,0.726081,2.038494,0.031142,554.864136,-582.303772,1401.082520
3085,0,0.726356,2.038597,0.031226,554.130005,-581.955811,1401.096802
3086,0,0.726182,2.038666,0.031086,553.387573,-581.607483,1401.080078
3087,0,0.726413,2.038574,0.031184,552.665710,-581.265015,1401.103271
3088,0,0.725966,2.038490,0.031159,551.948059,-580.930664,1401.092773
3089,0,0.726300,2.038508,0.031278,551.221802,-580.575989,1401.112793
3090,0,0.726288,2.038646,0.031263,550.479126,-580.217590,1401.117554
3091,0,0.726318,2.038559,0.031178,549.756104,-579.870667,1401.115479
3092,0,0.726248,2.038485,0.031201,549.034058,-579.513367,1401.134155
3093,0,0.726121,2.038513,0.031173,548.309814,-579.157410,1401.129272
3094,0,0.726318,2.038575,0.031345,547.573364,-578.798828,1401.133179
3095,0,0.726340,2.038661,0.031252,546.847351,-578.453125,1401.124146
3096,0,0.726175,2.038537,0.031223,546.137146,-578.109924,1401.127686
3097,0,0.726100,2.038505,0.031271,545.418335,-577.767761,1401.133057
3098,0,0.726179,2.038615,0.031200,544.688049,-577.406799,1401.118774
3099,0,0.726380,2.038634,0.031304,543.965820,-577.054260,1401.129028
3100,0,0.726028,2.038609,0.031277,543.247314,-576.722778,1401.119019
3101,0,0.726201,2.038497,0.031317,542.548767,-576.386353,1401.128418
3102,0,0.726027,2.038610,0.031273,541.824158,-576.048706,1401.110962
3103,0,0.726280,2.038627,0.031234,541.096802,-575.705505,1401.104370
3104,0,0.726237,2.038630,0.031172,540.379761,-575.365234,1401.098877
3105,0,0.725980,2.038600,0.031227,539.670593,-575.023804,1401.099976
3106,0,0.726085,2.038545,0.031297,538.955688,-574.678406,1401.100342
3107,0,0.726092,2.038713,0.031199,538.227478,-574.314880,1401.090332
3108,0,0.726370,2.038650,0.031207,537.506470,-573.956604,1401.108398
3109,0,0.725965,2.038585,0.031028,536.791321,-573.616394,1401.099854
3110,0,0.726223,2.038553,0.031234,536.075989,-573.251099,1401.120117
3111,0,0.726055,2.038597,0.031132,535.341736,-572.887878,1401.106445
3112,0,0.726362,2.038657,0.031127,534.610107,-572.542847,1401.117065
3113,0,0.726171,2.038561,0.031063,533.892456,-572.199097,1401.109131
3114,0,0.726144,2.038526,0.031195,533.176392,-571.865906,1401.113403
3115,0,0.726196,2.038566,0.031153,532.449463,-571.521729,1401.116455
3116,0,0.726320,2.038636,0.031088,531.702026,-571.178650,1401.106689
3117,0,0.726323,2.038635,0.031176,530.980225,-570.834045,1401.117188
3118,0,0.726097,2.038541,0.031148,530.262207,-570.497559,1401.119751
3119,0,0.726223,2.038509,0.031318,529.529907,-570.152466,1401.128906
3120,0,0.726311,2.038578,0.031085,528.796387,-569.798218,1401.125244
3121,0,0.726271,2.038677,0.031160,528.062317,-569.450562,1401.136963
3122,0,0.726261,2.038522,0.031111,527.351440,-569.093384,1401.144775
3123,0,0.726108,2.038529,0.031177,526.624756,-568.745728,1401.146973
3124,0,0.726353,2.038538,0.031213,525.908569,-568.405884,1401.153564
3125,0,0.726337,2.038568,0.031131,525.170593,-568.043030,1401.155396
3126,0,0.726362,2.038536,0.031241,524.458740,-567.701233,1401.165283
3127,0,0.726130,2.038477,0.031166,523.745850,-567.356384,1401.167725
3128,0,0.726215,2.038526,0.031177,523.015137,-567.002625,1401.168091
3129,0,0.726481,2.038536,0.031148,522.294983,-566.656738,1401.172729
3130,0,0.726165,2.038561,0.031172,521.577393,-566.316772,1401.165161
3131,0,0.726328,2.038414,0.031284,520.869141,-565.966125,1401.186768
3132,0,0.726083,2.038476,0.031135,520.143799,-565.630127,1401.167969
3133,0,0.726444,2.038583,0.031169,519.435730,-565.281250,1401.177979
3134,0,0.726107,2.038558,0.031167,518.698486,-564.917664,1401.166260
3135,0,0.726290,2.038488,0.031264,518.001709,-564.583374,1401.165771
3136,0,0.726153,2.038476,0.031250,517.281006,-564.240723,1401.164673
3137,0,0.726277,2.038508,0.031177,516.546692,-563.862732,1401.164917
3138,0,0.726419,2.038543,0.031157,515.839050,-563.517578,1401.169922
3139,0,0.726107,2.038535,0.031104,515.115845,-563.162659,1401.161133
3140,0,0.726334,2.038431,0.031173,514.404175,-562.796387,1401.171997
3141,0,0.726139,2.038569,0.031138,513.666443,-562.457275,1401.164307
3142,0,0.726483,2.038568,0.031136,512.950928,-562.108704,1401.158936
3143,0,0.726302,2.038558,0.031184,512.218811,-561.753967,1401.171021
3144,0,0.726155,2.038506,0.031145,511.504761,-561.417175,1401.163574
3145,0,0.726466,2.038492,0.031073,510.787079,-561.080322,1401.168091
3146,0,0.726283,2.038592,0.031047,510.036774,-560.720154,1401.159912
3147,0,0.726566,2.038505,0.031126,509.331451,-560.396912,1401.156006
3148,0,0.726260,2.038570,0.031118,508.597504,-560.050049,1401.160645
3149,0,0.726399,2.038490,0.031085,507.870026,-559.695557,1401.170288
3150,0,0.726480,2.038557,0.031094,507.133118,-559.348999,1401.180908
3151,0,0.726437,2.038631,0.031057,506.408325,-558.995850,1401.172974
3152,0,0.726545,2.038458,0.031194,505.675659,-558.639282,1401.197266
3153,0,0.726246,2.038553,0.031071,504.944672,-558.297607,1401.190186
3154,0,0.726576,2.038547,0.031094,504.214813,-557.935730,1401.206665
3155,0,0.726464,2.038582,0.031183,503.476685,-557.589966,1401.209595
3156,0,0.726435,2.038535,0.031105,502.761078,-557.237488,1401.214722
3157,0,0.726450,2.038427,0.031139,502.029480,-556.898804,1401.225098
3158,0,0.726375,2.038549,0.030977,501.306702,-556.565063,1401.213013
3159,0,0.726517,2.038486,0.031115,500.568878,-556.208313,1401.227051
3160,0,0.726363,2.038550,0.031164,499.850983,-555.873657,1401.213989
3161,0,0.726458,2.038469,0.031187,499.140442,-555.530579,1401.228149
3162,0,0.726326,2.038518,0.031109,498.404999,-555.182190,1401.222534
3163,0,0.726485,2.038563,0.031177,497.684082,-554.824585,1401.225464
3164,0,0.726433,2.038544,0.031141,496.965942,-554.488770,1401.220947
3165,0,0.726332,2.038512,0.031165,496.252777,-554.142578,1401.218140
3166,0,0.726436,2.038456,0.031174,495.532440,-553.783020,1401.230713
3167,0,0.726360,2.038602,0.031093,494.819550,-553.449280,1401.213135
3168,0,0.726466,2.038548,0.031196,494.096466,-553.093323,1401.221558
3169,0,0.726313,2.038507,0.031163,493.384369,-552.752747,1401.217285
3170,0,0.726380,2.038519,0.031152,492.675110,-552.419006,1401.220337
3171,0,0.726305,2.038501,0.031121,491.936218,-552.049927,1401.217407
3172,0,0.726452,2.038587,0.031221,491.217865,-551.700928,1401.214966
3173,0,0.726374,2.038538,0.031170,490.503174,-551.360596,1401.213135
3174,0,0.726326,2.038445,0.031146,489.787506,-551.016541,1401.213501
3175,0,0.726344,2.038486,0.031176,489.066895,-550.661743,1401.221802
3176,0,0.726414,2.038500,0.031052,488.351990,-550.329834,1401.196777
3177,0,0.726498,2.038537,0.031235,487.626526,-549.968750,1401.213257
3178,0,0.726226,2.038511,0.031084,486.906097,-549.628235,1401.197754
3179,0,0.726469,2.038494,0.031188,486.192474,-549.283569,1401.210205
3180,0,0.726267,2.038529,0.031137,485.456848,-548.916931,1401.196045
3181,0,0.726462,2.038548,0.031213,484.722778,-548.566040,1401.200439
3182,0,0.726317,2.038568,0.031165,484.005066,-548.223938,1401.191528
3183,0,0.726333,2.038528,0.031137,483.277588,-547.882324,1401.190796
3184,0,0.726332,2.038596,0.031203,482.541687,-547.528442,1401.197632
3185,0,0.726412,2.038583,0.031201,481.815491,-547.181335,1401.180786
3186,0,0.726407,2.038525,0.031264,481.088501,-546.839294,1401.194946
3187,0,0.726242,2.038497,0.031052,480.355896,-546.492065,1401.184570
3188,0,0.726382,2.038554,0.031155,479.630280,-546.153198,1401.186157
3189,0,0.726413,2.038663,0.031149,478.893951,-545.793945,1401.181763
3190,0,0.726436,2.038612,0.031241,478.153564,-545.435059,1401.189697
3191,0,0.726426,2.038562,0.031213,477.436493,-545.085388,1401.196899
3192,0,0.726378,2.038565,0.031101,476.715485,-544.749329,1401.186646
3193,0,0.726496,2.038604,0.031161,475.977020,-544.379333,1401.199219
3194,0,0.726458,2.038653,0.031165,475.263153,-544.030579,1401.186523
3195,0,0.726393,2.038583,0.031211,474.535797,-543.677368,1401.207031
3196,0,0.726342,2.038544,0.031109,473.811432,-543.318115,1401.206787
3197,0,0.726477,2.038609,0.031235,473.092529,-542.968628,1401.206909
3198,0,0.726453,2.038621,0.031127,472.369781,-542.610901,1401.204102
3199,0,0.726437,2.038603,0.031182,471.658722,-542.271362,1401.210449
3200,0,0.726329,2.038551,0.031087,470.946289,-541.927246,1401.213745
3201,0,0.726382,2.038586,0.031193,470.227203,-541.581299,1401.219849
3202,0,0.726501,2.038625,0.031253,469.494965,-541.221619,1401.227539
3203,0,0.726383,2.038640,0.031212,468.784698,-540.884766,1401.217041
3204,0,0.726379,2.038604,0.031254,468.066010,-540.542480,1401.232666
3205,0,0.726375,2.038541,0.031061,467.349640,-540.178833,1401.227783
3206,0,0.726423,2.038626,0.031301,466.621582,-539.827026,1401.226929
3207,0,0.726390,2.038584,0.031112,465.907715,-539.463867,1401.222290
3208,0,0.726507,2.038586,0.031203,465.186279,-539.116333,1401.229004
3209,0,0.726368,2.038566,0.031133,464.459167,-538.778748,1401.226440
3210,0,0.726478,2.038572,0.031170,463.742523,-538.426453,1401.223267
3211,0,0.726450,2.038639,0.031256,463.005981,-538.074890,1401.227539
3212,0,0.726449,2.038582,0.031055,462.288147,-537.726685,1401.221069
3213,0,0.726430,2.038620,0.031167,461.558777,-537.385132,1401.228394
3214,0,0.726451,2.038566,0.031139,460.842865,-537.042542,1401.217163
3215,0,0.726535,2.038634,0.031297,460.108093,-536.695557,1401.219116
3216,0,0.726429,2.038606,0.031109,459.385223,-536.351868,1401.214600
3217,0,0.726498,2.038607,0.031149,458.659698,-536.013123,1401.216797
3218,0,0.726458,2.038582,0.031114,457.932648,-535.666321,1401.223877
3219,0,0.726540,2.038598,0.031199,457.208923,-535.319641,1401.225952
3220,0,0.726482,2.038650,0.031270,456.479797,-534.975342,1401.227051
3221,0,0.726592,2.038553,0.030992,455.758270,-534.632446,1401.223145
3222,0,0.726549,2.038657,0.031174,455.027069,-534.285339,1401.235962
3223,0,0.726484,2.038601,0.031137,454.306366,-533.925720,1401.233154
3224,0,0.726648,2.038638,0.031281,453.576996,-533.583984,1401.238281
3225,0,0.726503,2.038626,0.031077,452.846039,-533.231506,1401.237793
3226,0,0.726552,2.038602,0.031129,452.127136,-532.905090,1401.230957
3227,0,0.726547,2.038611,0.031225,451.409210,-532.549866,1401.246216
3228,0,0.726413,2.038622,0.031152,450.678528,-532.194763,1401.248291
3229,0,0.726656,2.038595,0.031228,449.967560,-531.867798,1401.265747
3230,0,0.726396,2.038527,0.030949,449.238464,-531.521729,1401.262451
3231,0,0.726657,2.038553,0.031302,448.515625,-531.162903,1401.289551
3232,0,0.726531,2.038623,0.031134,447.795349,-530.807129,1401.286133
3233,0,0.726605,2.038563,0.031278,447.073334,-530.459961,1401.299316
3234,0,0.726596,2.038522,0.031091,446.359131,-530.122375,1401.303345
3235,0,0.726524,2.038547,0.031171,445.646576,-529.768860,1401.310303
3236,0,0.726606,2.038500,0.031304,444.925476,-529.409302,1401.313721
3237,0,0.726602,2.038523,0.031143,444.207642,-529.056519,1401.316772
3238,0,0.726588,2.038542,0.031249,443.491486,-528.724487,1401.316895
3239,0,0.726453,2.038486,0.031085,442.769928,-528.374634,1401.308472
3240,0,0.726587,2.038543,0.031287,442.053619,-528.018555,1401.311157
3241,0,0.726455,2.038493,0.031142,441.328033,-527.679565,1401.292480
3242,0,0.726521,2.038549,0.031201,440.609375,-527.342407,1401.295898
3243,0,0.726493,2.038523,0.031080,439.881714,-526.992554,1401.293335
3244,0,0.726419,2.038581,0.031240,439.165039,-526.653076,1401.293213
3245,0,0.726460,2.038617,0.031306,438.438812,-526.287415,1401.296509
3246,0,0.726440,2.038520,0.031060,437.711731,-525.939453,1401.294678
3247,0,0.726410,2.038561,0.031184,436.984924,-525.592224,1401.300537
3248,0,0.726475,2.038572,0.031127,436.267212,-525.234192,1401.304199
3249,0,0.726328,2.038647,0.031329,435.525421,-524.877014,1401.305542
3250,0,0.726591,2.038571,0.031166,434.814880,-524.537109,1401.307129
3251,0,0.726311,2.038626,0.031108,434.080078,-524.187012,1401.305664
3252,0,0.726458,2.038593,0.031267,433.354095,-523.825684,1401.311646
3253,0,0.726377,2.038600,0.031209,432.632538,-523.475830,1401.309204
3254,0,0.726494,2.038656,0.031259,431.904480,-523.142883,1401.304688
3255,0,0.726486,2.038555,0.031093,431.178894,-522.802246,1401.308716
3256,0,0.726440,2.038612,0.031183,430.458496,-522.473450,1401.304443
3257,0,0.726545,2.038532,0.031227,429.742767,-522.133240,1401.298584
3258,0,0.726396,2.038602,0.031273,429.006470,-521.781677,1401.298950
3259,0,0.726587,2.038582,0.031215,428.288177,-521.450500,1401.299072
3260,0,0.726366,2.038562,0.031163,427.561432,-521.111816,1401.306641
3261,0,0.726603,2.038555,0.031270,426.843018,-520.751160,1401.318359
3262,0,0.726536,2.038548,0.031195,426.112061,-520.387939,1401.326904
3263,0,0.726677,2.038571,0.031199,425.404358,-520.049377,1401.342407
3264,0,0.726445,2.038525,0.031153,424.683289,-519.683716,1401.355347
3265,0,0.726545,2.038500,0.031337,423.961609,-519.330139,1401.366211
3266,0,0.726524,2.038499,0.031179,423.247681,-518.981873,1401.362549
3267,0,0.726604,2.038476,0.031210,422.516113,-518.631836,1401.376953
3268,0,0.726490,2.038491,0.031103,421.800140,-518.285522,1401.373413
3269,0,0.726578,2.038449,0.031267,421.083130,-517.945251,1401.382446
3270,0,0.726473,2.038556,0.031346,420.362030,-517.604431,1401.364014
3271,0,0.726690,2.038504,0.031190,419.636566,-517.262756,1401.373535
3272,0,0.726529,2.038516,0.031147,418.916473,-516.932495,1401.358643
3273,0,0.726621,2.038515,0.031209,418.209595,-516.583191,1401.365601
3274,0,0.726420,2.038522,0.031269,417.473602,-516.219604,1401.354492
3275,0,0.726655,2.038560,0.031274,416.763794,-515.872314,1401.348511
3276,0,0.726543,2.038529,0.031170,416.033173,-515.527283,1401.346680
3277,0,0.726539,2.038481,0.031144,415.316345,-515.176208,1401.332764
3278,0,0.726561,2.038504,0.031244,414.590668,-514.825073,1401.332275
3279,0,0.726591,2.038537,0.031231,413.869904,-514.488586,1401.320435
3280,0,0.726571,2.038495,0.031185,413.145447,-514.135376,1401.325439
3281,0,0.726465,2.038511,0.031205,412.417358,-513.774658,1401.328369
3282,0,0.726555,2.038525,0.031192,411.696533,-513.423035,1401.325317
3283,0,0.726513,2.038517,0.031188,410.959747,-513.069763,1401.326172
3284,0,0.726576,2.038513,0.031110,410.234619,-512.735168,1401.327148
3285,0,0.726413,2.038476,0.031088,409.507385,-512.396057,1401.325439
3286,0,0.726594,2.038528,0.031236,408.793091,-512.047485,1401.333130
3287,0,0.726426,2.038540,0.031170,408.044220,-511.675415,1401.334473
3288,0,0.726709,2.038529,0.031282,407.327942,-511.363281,1401.340942
3289,0,0.726419,2.038530,0.031088,406.599762,-511.015594,1401.335083
3290,0,0.726611,2.038461,0.031325,405.871948,-510.653259,1401.348511
3291,0,0.726388,2.038527,0.031216,405.143921,-510.284241,1401.339355
3292,0,0.726682,2.038523,0.031337,404.421082,-509.936920,1401.352783
3293,0,0.726452,2.038490,0.031112,403.693848,-509.584534,1401.352173
3294,0,0.726543,2.038446,0.031298,402.976196,-509.233765,1401.377930
3295,0,0.726414,2.038506,0.031371,402.243744,-508.875061,1401.376465
3296,0,0.726618,2.038474,0.031349,401.513947,-508.514709,1401.392944
3297,0,0.726473,2.038505,0.031377,400.793030,-508.172760,1401.403320
3298,0,0.726410,2.038437,0.031305,400.076904,-507.839569,1401.403931
3299,0,0.726445,2.038481,0.031470,399.346680,-507.490326,1401.409058
3300,0,0.726499,2.038520,0.031396,398.617218,-507.150940,1401.395386
3301,0,0.726559,2.038503,0.031437,397.899689,-506.810730,1401.411621
3302,0,0.726371,2.038395,0.031258,397.185699,-506.461029,1401.410034
3303,0,0.726452,2.038369,0.031495,396.469727,-506.113098,1401.428711
3304,0,0.726393,2.038475,0.031318,395.743622,-505.757324,1401.414673
3305,0,0.726660,2.038477,0.031352,395.021515,-505.416168,1401.423828
3306,0,0.726385,2.038491,0.031341,394.296082,-505.050720,1401.415649
3307,0,0.726464,2.038409,0.031423,393.590729,-504.715149,1401.412231
3308,0,0.726378,2.038480,0.031422,392.864197,-504.359589,1401.402710
3309,0,0.726651,2.038487,0.031240,392.139771,-504.018616,1401.380859
3310,0,0.726496,2.038450,0.031223,391.419556,-503.678009,1401.384888
3311,0,0.726403,2.038438,0.031202,390.712341,-503.336731,1401.373291
3312,0,0.726530,2.038413,0.031379,389.976624,-502.981476,1401.380981
3313,0,0.726520,2.038513,0.031235,389.248779,-502.624939,1401.370117
3314,0,0.726580,2.038486,0.031254,388.520203,-502.284393,1401.372803
3315,0,0.726397,2.038420,0.031253,387.801208,-501.931366,1401.371460
3316,0,0.726467,2.038437,0.031242,387.081848,-501.592987,1401.360596
3317,0,0.726558,2.038515,0.031268,386.350647,-501.253235,1401.353760
3318,0,0.726567,2.038463,0.031055,385.629639,-500.903015,1401.340576
3319,0,0.726428,2.038394,0.031321,384.907074,-500.562836,1401.359619
3320,0,0.726344,2.038430,0.031196,384.192596,-500.216309,1401.344727
3321,0,0.726621,2.038465,0.031276,383.458069,-499.865387,1401.358887
3322,0,0.726472,2.038486,0.031116,382.721893,-499.519684,1401.346313
3323,0,0.726519,2.038449,0.031203,382.012848,-499.184967,1401.348999
3324,0,0.726343,2.038406,0.031287,381.284515,-498.814667,1401.367554
3325,0,0.726542,2.038452,0.031293,380.559937,-498.469360,1401.366333
3326,0,0.726576,2.038464,0.031210,379.830200,-498.132477,1401.377563
3327,0,0.726500,2.038436,0.031079,379.118256,-497.797028,1401.377686
3328,0,0.726468,2.038336,0.031255,378.399414,-497.453461,1401.394775
3329,0,0.726431,2.038334,0.031132,377.679779,-497.108215,1401.385010
3330,0,0.726684,2.038393,0.031284,376.944611,-496.753052,1401.404297
3331,0,0.726541,2.038393,0.031104,376.221405,-496.417358,1401.402954
3332,0,0.726486,2.038372,0.031248,375.513855,-496.070312,1401.418945
3333,0,0.726430,2.038325,0.031263,374.788422,-495.702179,1401.432373
3334,0,0.726597,2.038359,0.031160,374.067596,-495.347168,1401.432007
3335,0,0.726639,2.038321,0.031214,373.351624,-494.983704,1401.454224
3336,0,0.726504,2.038258,0.031078,372.643158,-494.642487,1401.446777
3337,0,0.726504,2.038239,0.031270,371.933014,-494.301697,1401.455566
3338,0,0.726549,2.038248,0.031019,371.210114,-493.950134,1401.442261
3339,0,0.726684,2.038339,0.031038,370.485016,-493.609039,1401.436401
3340,0,0.726584,2.038227,0.031068,369.767456,-493.257294,1401.434814
3341,0,0.726493,2.038205,0.031122,369.051208,-492.917633,1401.425415
3342,0,0.726515,2.038230,0.031152,368.320618,-492.558624,1401.431519
